ISIN;TYPE;TRADE_DATE;MATURITY_DATE;NOTIONAL;FIXED_RATE;ISSUER;COMPANY;COUNTERPARTY;CF_TOTAL;CF_1Y;CF_2Y;CF_3Y;CF_4Y;CF_5Y;CF_10Y;CF_15Y;CF_20Y;CF_25Y;CF_30Y;CF_35Y;CF_40Y
PBTX2B1V48AC;Corporate Bond;10-02-21;20-10-35;56832;3,605402219;Firmea;;;790,1934654;8,685923888;8,685923888;8,685923888;8,685923888;8,685923888;8,685923888;738,0779221;0;0;0;0;0
WHA2T35035GQ;Equity;26-12-21;;;;;Companero;;;;;;;;;;;;;;
63UJ3Z074H6E;DEPOSIT;31-08-22;11-01-24;62433;2,75735178;;;;810,8181818;810,8181818;0;0;0;0;0;0;0;0;0;0;0
RI4UOK4S9944;SWAP;14-04-22;21-08-50;60491;3,016612437;;;JPT;868,80373;9,245147486;9,245147486;9,245147486;9,245147486;9,245147486;9,245147486;9,245147486;9,245147486;9,245147486;785,5974026;0;0
MW626H1UYV1Q;DEPOSIT;18-10-22;12-08-23;28373;3,014552417;;;;368,4805195;368,4805195;0;0;0;0;0;0;0;0;0;0;0
KDOTMW788942;Swap;31-07-22;08-03-53;49987;3,5416681;;;CPL;717,9397274;7,639767691;7,639767691;7,639767691;7,639767691;7,639767691;7,639767691;7,639767691;7,639767691;7,639767691;649,1818182;0;0
7W3WGU349Z08;swap;30-06-21;28-06-60;95677;3,924601251;;;EBJ;1403,409275;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;14,622803;1242,558442
WR09IQJTOK88;SOVEREIGN_BOND;02-10-21;10-06-35;97553;3,968031877;France;;;1356,379208;14,90952163;14,90952163;14,90952163;14,90952163;14,90952163;14,90952163;1266,922078;0;0;0;0;0
8N815JL95625;SOVEREIGN_BOND;16-09-21;16-12-33;93013;3,450601475;Italy;;;1293,254941;14,21565031;14,21565031;14,21565031;14,21565031;14,21565031;14,21565031;1207,961039;0;0;0;0;0
4466X1IBT217;Sovereign Bond;22-10-22;02-08-37;84833;2,555654155;Netherlands;;;1179,520028;12,96545927;12,96545927;12,96545927;12,96545927;12,96545927;12,96545927;1101,727273;0;0;0;0;0
O0IE35160048;SOVEREIGN_BOND;18-12-22;04-02-58;78506;3,406429719;France;;;1139,543158;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;11,99847165;1019,558442;0
79GN8261H362;Sovereign Bond;04-07-23;02-04-30;57848;2,470807947;Netherlands;;;795,478749;8,841204341;8,841204341;8,841204341;8,841204341;8,841204341;751,2727273;0;0;0;0;0;0
2JR387NUM1NN;Deposit;22-02-21;26-12-23;68502;2,62250449;;;;889,6363636;889,6363636;0;0;0;0;0;0;0;0;0;0;0
758QL369P4Z0;EQUITY;24-11-22;;;;;Offcesoft;;;;;;;;;;;;;;
EO92OM6092KY;SWAP;04-12-21;15-01-31;96339;4,151653265;;;CPL;1324,775743;14,72397983;14,72397983;14,72397983;14,72397983;14,72397983;1251,155844;0;0;0;0;0;0
26V583HRAO65;Deposit;11-03-22;17-08-23;93748;2,803076641;;;;1217,506494;1217,506494;0;0;0;0;0;0;0;0;0;0;0
46I8T20PLGL4;DEPOSIT;21-09-21;22-01-24;81163;2,189278902;;;;1054,064935;1054,064935;0;0;0;0;0;0;0;0;0;0;0
48I2U4B6S6K6;SWAP;23-04-21;17-09-34;70971;2,308418638;;;JPT;986,7824541;10,84685924;10,84685924;10,84685924;10,84685924;10,84685924;10,84685924;921,7012987;0;0;0;0;0
92L4TJ47T7F6;CORPORATE_BOND;23-08-21;24-08-38;49138;5,285869;Offcesoft;;;690,725919;7,510010698;7,510010698;7,510010698;7,510010698;7,510010698;7,510010698;7,510010698;638,1558442;0;0;0;0
88AU05364281;CORPORATE_BOND;24-07-21;19-03-60;76411;4,359600721;Companero;;;1120,811753;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;11,67828213;992,3506494
H929C19UOD17;Equity;27-10-21;;;;;Companero;;;;;;;;;;;;;;
X311350844JK;SWAP;11-10-22;04-04-52;89317;2,410452508;;;SMR;1282,817985;13,65077182;13,65077182;13,65077182;13,65077182;13,65077182;13,65077182;13,65077182;13,65077182;13,65077182;1159,961039;0;0
986GH52Y1W5B;Sovereign Bond;16-09-21;16-03-26;85599;2,679332097;Italy;;;1137,840387;13,08253095;13,08253095;1111,675325;0;0;0;0;0;0;0;0;0
1UX233E26U85;EQUITY;30-10-20;;;;;Companero;;;;;;;;;;;;;;
V0H266Y55Z8B;swap;13-03-21;18-09-31;45381;2,880371628;;;CPL;624,0426827;6,935809262;6,935809262;6,935809262;6,935809262;6,935809262;589,3636364;0;0;0;0;0;0
IZ04Z94B7926;Deposit;30-12-22;12-11-23;92119;2,027163064;;;;1196,350649;1196,350649;0;0;0;0;0;0;0;0;0;0;0
011D50L6MJ55;CORPORATE_BOND;28-07-21;09-11-37;66448;3,291222339;Companero;;;923,8945557;10,15558612;10,15558612;10,15558612;10,15558612;10,15558612;10,15558612;862,961039;0;0;0;0;0
R64C01863P9H;CORPORATE_BOND;17-12-20;09-09-41;81824;3,103634241;Corporata;;;1150,1884;12,50557848;12,50557848;12,50557848;12,50557848;12,50557848;12,50557848;12,50557848;1062,649351;0;0;0;0
Z7QKQRHYUR09;CORPORATE_BOND;05-09-22;06-06-42;51310;4,123432497;Companero;;;721,257416;7,841968516;7,841968516;7,841968516;7,841968516;7,841968516;7,841968516;7,841968516;666,3636364;0;0;0;0
1116H36A8E06;EQUITY;07-08-22;;;;;Corporata;;;;;;;;;;;;;;
3C22R8591XE4;Equity;02-03-21;;;;;Firmea;;;;;;;;;;;;;;
785790A879WQ;Swap;07-01-22;14-03-56;65318;2,212292777;;;KLO;948,114539;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;9,98288247;848,2857143;0
974PMJGB99IK;Sovereign Bond;19-10-22;05-11-25;37510;3,428004618;Germany;;;498,6085457;5,732844261;5,732844261;487,1428571;0;0;0;0;0;0;0;0;0
85708F4E26E2;swap;15-02-22;31-07-31;18938;1,933725522;;;SMR;260,4200067;2,894390952;2,894390952;2,894390952;2,894390952;2,894390952;245,9480519;0;0;0;0;0;0
E814BZ94S5C5;SOVEREIGN_BOND;29-11-22;26-12-37;76128;2,484222516;France;;;1058,485503;11,6350298;11,6350298;11,6350298;11,6350298;11,6350298;11,6350298;988,6753247;0;0;0;0;0
78F1E6M89AJ5;EQUITY;19-12-20;;;;;Offcesoft;;;;;;;;;;;;;;
098C64G3X558;DEPOSIT;31-01-22;24-11-23;99810;1,795731557;;;;1296,233766;1296,233766;0;0;0;0;0;0;0;0;0;0;0
416JHAV6K5J5;CORPORATE_BOND;16-03-21;11-03-49;74944;3,518059719;Corporata;;;1076,385359;11,45407306;11,45407306;11,45407306;11,45407306;11,45407306;11,45407306;11,45407306;11,45407306;11,45407306;973,2987013;0;0
N77CBVUL0999;Corporate Bond;15-06-22;03-12-44;35175;3,868751756;Offcesoft;;;499,8259764;5,375974324;5,375974324;5,375974324;5,375974324;5,375974324;5,375974324;5,375974324;5,375974324;456,8181818;0;0;0
9856HKW6C355;SOVEREIGN_BOND;04-02-21;03-08-54;45012;2,795215065;Germany;;;653,3655597;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;6,879413113;584,5714286;0
2KW651T9X9ES;Corporate Bond;16-06-23;09-06-46;88778;3,788083007;Companero;;;1261,508189;13,5683937;13,5683937;13,5683937;13,5683937;13,5683937;13,5683937;13,5683937;13,5683937;1152,961039;0;0;0
TN8G26U382B0;SOVEREIGN_BOND;15-06-22;30-03-47;86809;3,808230956;France;;;1233,529302;13,26746141;13,26746141;13,26746141;13,26746141;13,26746141;13,26746141;13,26746141;13,26746141;1127,38961;0;0;0
6HJW3M9MD8K8;Sovereign Bond;24-05-23;01-05-47;80733;3,756882568;Netherlands;;;1147,191203;12,3388354;12,3388354;12,3388354;12,3388354;12,3388354;12,3388354;12,3388354;12,3388354;1048,480519;0;0;0
02HZA03128A5;CORPORATE_BOND;13-01-21;20-01-55;92690;1,997751928;Companero;;;1345,42908;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;14,16628458;1203,766234;0
8W1U97QV60SQ;Equity;09-10-21;;;;;Companero;;;;;;;;;;;;;;
49B7W5INJJ3B;SWAP;14-02-21;02-02-42;45412;3,09379554;;;SMR;638,3500638;6,94054715;6,94054715;6,94054715;6,94054715;6,94054715;6,94054715;6,94054715;589,7662338;0;0;0;0
2B229PIT9499;SOVEREIGN_BOND;04-09-21;27-12-31;63708;2,353002412;Netherlands;;;876,0607132;9,736817973;9,736817973;9,736817973;9,736817973;9,736817973;827,3766234;0;0;0;0;0;0
RH553YDI9101;SOVEREIGN_BOND;31-05-22;24-12-27;18907;4,018425362;Germany;;;257,1040668;2,889653064;2,889653064;2,889653064;2,889653064;245,5454545;0;0;0;0;0;0;0
52GVJ41E6854;swap;03-06-23;22-02-26;45474;2,502239161;;;KLO;604,4714744;6,950022925;6,950022925;590,5714286;0;0;0;0;0;0;0;0;0
19W48102N3X6;Equity;06-07-21;;;;;Offcesoft;;;;;;;;;;;;;;
57752K050610;CORPORATE_BOND;14-12-20;27-10-50;70492;5,234390004;Firmea;;;1012,443381;10,77365123;10,77365123;10,77365123;10,77365123;10,77365123;10,77365123;10,77365123;10,77365123;10,77365123;915,4805195;0;0
47900UM2764U;Equity;04-05-21;;;;;Firmea;;;;;;;;;;;;;;
B0QB46D40D3X;EQUITY;12-10-21;;;;;Offcesoft;;;;;;;;;;;;;;
5Q6E7CR9E6YJ;Swap;14-08-22;22-04-61;65268;3,339327151;;;EBJ;957,3640115;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;9,975240715;847,6363636
C364Z4T91445;Sovereign Bond;29-04-23;01-06-37;67973;2,260512994;Italy;;;945,0981916;10,38865964;10,38865964;10,38865964;10,38865964;10,38865964;10,38865964;882,7662338;0;0;0;0;0
6608R8B1F77Q;Corporate Bond;17-02-23;31-03-31;44752;1,805919634;Corporata;;;615,3931851;6,83967599;6,83967599;6,83967599;6,83967599;6,83967599;581,1948052;0;0;0;0;0;0
743Z034H724P;EQUITY;05-12-21;;;;;Firmea;;;;;;;;;;;;;;
04344I658I4C;DEPOSIT;27-04-23;01-10-23;11437;2,478331314;;;;148,5324675;148,5324675;0;0;0;0;0;0;0;0;0;0;0
HX1G59945DD4;DEPOSIT;22-10-22;29-08-23;38002;3,614290987;;;;493,5324675;493,5324675;0;0;0;0;0;0;0;0;0;0;0
F3E327PVXWQ4;SWAP;19-02-23;07-07-51;39459;2,743793352;;;JPT;566,7310241;6,030719853;6,030719853;6,030719853;6,030719853;6,030719853;6,030719853;6,030719853;6,030719853;6,030719853;512,4545455;0;0
D5C7C14PV8E8;Equity;21-06-22;;;;;Firmea;;;;;;;;;;;;;;
BZ5L294ESW4K;DEPOSIT;27-01-22;16-10-23;75024;2,347084953;;;;974,3376623;974,3376623;0;0;0;0;0;0;0;0;0;0;0
B67FRC6I6P10;SWAP;23-04-23;13-07-37;71015;1,48798083;;;CPL;987,3942312;10,85358398;10,85358398;10,85358398;10,85358398;10,85358398;10,85358398;922,2727273;0;0;0;0;0
8W8ML945X6H9;Corporate Bond;24-01-22;19-06-28;71401;2,55072669;Companero;;;970,9360276;10,91257833;10,91257833;10,91257833;10,91257833;927,2857143;0;0;0;0;0;0;0
PC755S122315;swap;19-06-23;23-08-57;31120;3,428054463;;;JPT;451,7181245;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;4,75622803;404,1558442;0
4T9D1X8HI95E;CORPORATE_BOND;02-06-21;09-05-49;62305;3,664950856;Firmea;;;894,8573572;9,522390341;9,522390341;9,522390341;9,522390341;9,522390341;9,522390341;9,522390341;9,522390341;9,522390341;809,1558442;0;0
9A552380KLN5;Deposit;20-06-21;28-11-23;72994;4,134821821;;;;947,974026;947,974026;0;0;0;0;0;0;0;0;0;0;0
8W4GNMX96079;Equity;12-05-22;;;;;Companero;;;;;;;;;;;;;;
R7050513513G;SOVEREIGN_BOND;14-10-22;20-11-40;69766;2,566986971;Italy;;;980,6907987;10,66269295;10,66269295;10,66269295;10,66269295;10,66269295;10,66269295;10,66269295;906,0519481;0;0;0;0
IK11F2335PGW;EQUITY;27-08-21;;;;;Corporata;;;;;;;;;;;;;;
2QPW238HA3A8;CORPORATE_BOND;04-02-22;21-02-33;53386;2,914644152;Firmea;;;734,1209461;8,159254165;8,159254165;8,159254165;8,159254165;8,159254165;693,3246753;0;0;0;0;0;0
009Q5C3G3KN7;Corporate Bond;26-05-21;23-06-41;18178;3,270375069;Corporata;;;255,5255761;2,778236283;2,778236283;2,778236283;2,778236283;2,778236283;2,778236283;2,778236283;236,0779221;0;0;0;0
9A04R7603L1E;EQUITY;31-12-22;;;;;Corporata;;;;;;;;;;;;;;
R38U506418CB;Sovereign Bond;02-11-21;05-08-56;58314;1,615822911;Germany;;;846,4489303;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;8,912425493;757,3246753;0
722MMW1746ES;CORPORATE_BOND;30-10-22;02-12-29;69091;3,064798213;Corporata;;;950,0833606;10,55952927;10,55952927;10,55952927;10,55952927;10,55952927;897,2857143;0;0;0;0;0;0
56X7CT7W7S4B;SWAP;31-01-21;14-11-47;53893;2,300297516;;;JPT;765,8030234;8,236741556;8,236741556;8,236741556;8,236741556;8,236741556;8,236741556;8,236741556;8,236741556;699,9090909;0;0;0
22P079541115;Sovereign Bond;18-12-22;18-06-61;59388;3,447034303;Netherlands;;;871,1150015;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;9,076570381;771,2727273
0W7OO3R14446;SOVEREIGN_BOND;28-02-23;17-11-36;25141;3,137327681;Italy;;;349,5610556;3,842427021;3,842427021;3,842427021;3,842427021;3,842427021;3,842427021;326,5064935;0;0;0;0;0
43JHD3ER2319;EQUITY;04-04-23;;;;;Companero;;;;;;;;;;;;;;
HV58J0U59024;swap;22-01-23;18-05-42;39271;3,137330076;;;JPT;552,026895;6,001986856;6,001986856;6,001986856;6,001986856;6,001986856;6,001986856;6,001986856;510,012987;0;0;0;0
R4208C443652;Deposit;28-09-22;07-01-24;73378;1,789181061;;;;952,961039;952,961039;0;0;0;0;0;0;0;0;0;0;0
94S5Q974DA07;DEPOSIT;26-02-21;03-12-23;36587;3,607600331;;;;475,1558442;475,1558442;0;0;0;0;0;0;0;0;0;0;0
297665988Q4Z;SOVEREIGN_BOND;01-02-23;10-09-29;70487;4,258122283;France;;;969,2800197;10,77288705;10,77288705;10,77288705;10,77288705;10,77288705;915,4155844;0;0;0;0;0;0
3SDVD921XQ93;Deposit;17-02-22;06-11-23;56323;3,49669675;;;;731,4675325;731,4675325;0;0;0;0;0;0;0;0;0;0;0
S346M63444IA;Swap;25-02-21;18-04-45;10705;3,911187859;;;KLO;152,1147712;1,636099648;1,636099648;1,636099648;1,636099648;1,636099648;1,636099648;1,636099648;1,636099648;139,025974;0;0;0
7R74DFS863TP;Deposit;27-11-21;06-08-23;81590;3,316902525;;;;1059,61039;1059,61039;0;0;0;0;0;0;0;0;0;0;0
7N9BH6R29354;Swap;12-02-21;27-01-63;81386;2,708458688;;;EBJ;1193,786043;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;12,43863671;1056,961039
4X29RH09H279;SOVEREIGN_BOND;25-02-21;17-02-62;51468;3,913664854;Italy;;;754,9428655;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;7,86611646;668,4155844
6IMI40NWC63G;DEPOSIT;24-10-21;25-08-23;55896;3,664473181;;;;725,9220779;725,9220779;0;0;0;0;0;0;0;0;0;0;0
273T02338032;Corporate Bond;05-08-22;06-12-50;13864;3,938112011;Offcesoft;;;199,1220994;2,118905701;2,118905701;2,118905701;2,118905701;2,118905701;2,118905701;2,118905701;2,118905701;2,118905701;180,0519481;0;0
E0S19DZBU9H2;Sovereign Bond;15-05-23;30-05-33;83901;3,919937223;Netherlands;;;1153,738461;12,82301696;12,82301696;12,82301696;12,82301696;12,82301696;1089,623377;0;0;0;0;0;0
M8C753407P96;EQUITY;10-07-23;;;;;Firmea;;;;;;;;;;;;;;
GUN217314IG8;Corporate Bond;17-12-20;03-06-26;60725;1,495041751;Firmea;;;807,1981854;9,280910897;9,280910897;788,6363636;0;0;0;0;0;0;0;0;0
24075994S4T6;CORPORATE_BOND;03-12-22;26-05-62;36980;3,810959895;Firmea;;;542,4299986;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;5,651841663;480,2597403
CZ0K01406NJ4;EQUITY;29-03-21;;;;;Corporata;;;;;;;;;;;;;;
DG564K13D4C4;EQUITY;09-06-22;;;;;Corporata;;;;;;;;;;;;;;
TBT6993A3X9R;SOVEREIGN_BOND;29-05-23;28-04-62;53835;1,9091659;Netherlands;;;789,6624925;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;8,227877121;699,1558442
D637K213H715;DEPOSIT;15-12-20;05-10-23;40344;4,964486948;;;;523,9480519;523,9480519;0;0;0;0;0;0;0;0;0;0;0
L33S572XU86R;Corporate Bond;12-06-21;11-09-57;16916;1,908752388;Firmea;;;245,5418957;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;2,585358398;219,6883117;0
746H20F672U8;Swap;19-01-21;07-06-32;98547;3,800362327;;;SMR;1355,138367;15,06143971;15,06143971;15,06143971;15,06143971;15,06143971;1279,831169;0;0;0;0;0;0
LQK8FZGVVB68;Equity;17-03-23;;;;;Firmea;;;;;;;;;;;;;;
HZT7O678F1F9;EQUITY;10-06-23;;;;;Offcesoft;;;;;;;;;;;;;;
16F8Q848JZAN;Corporate Bond;19-03-23;17-03-37;91532;2,877177553;Offcesoft;;;1272,663082;13,98930154;13,98930154;13,98930154;13,98930154;13,98930154;13,98930154;1188,727273;0;0;0;0;0
7YE4WFEA0622;CORPORATE_BOND;20-09-22;08-04-37;21824;2,640106079;Firmea;;;303,4414096;3,335473025;3,335473025;3,335473025;3,335473025;3,335473025;3,335473025;283,4285714;0;0;0;0;0
7X41RLHI5LUQ;Corporate Bond;03-04-21;04-07-46;16951;3,639657667;Corporata;;;240,8685182;2,590707626;2,590707626;2,590707626;2,590707626;2,590707626;2,590707626;2,590707626;2,590707626;220,1428571;0;0;0
EC5DIN3FP45X;Corporate Bond;24-02-21;08-02-44;60336;1,938641252;Offcesoft;;;857,35608;9,221458047;9,221458047;9,221458047;9,221458047;9,221458047;9,221458047;9,221458047;9,221458047;783,5844156;0;0;0
64FR4O2264Z2;SOVEREIGN_BOND;17-02-21;03-11-26;98314;4,731567505;Netherlands;;;1321,882682;15,02582913;15,02582913;15,02582913;1276,805195;0;0;0;0;0;0;0;0
FH46201CQC97;Swap;16-05-22;02-05-50;95320;2,933155188;;;KLO;1369,036246;14,56824087;14,56824087;14,56824087;14,56824087;14,56824087;14,56824087;14,56824087;14,56824087;14,56824087;1237,922078;0;0
2KGOF215M316;swap;20-11-20;31-10-55;22296;1,493317298;;;SMR;323,6345534;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;3,407611188;289,5584416;0
90FG06E071T0;EQUITY;17-09-21;;;;;Firmea;;;;;;;;;;;;;;
78Y528R31X87;Deposit;21-12-21;02-11-23;74471;2,28802355;;;;967,1558442;967,1558442;0;0;0;0;0;0;0;0;0;0;0
E5P80MI08AT0;Sovereign Bond;28-10-22;06-12-31;88655;3,416838952;Germany;;;1219,111611;13,54959499;13,54959499;13,54959499;13,54959499;13,54959499;1151,363636;0;0;0;0;0;0
82444PX3I6LA;EQUITY;12-04-23;;;;;Firmea;;;;;;;;;;;;;;
06344DTHZHO0;EQUITY;12-11-21;;;;;Companero;;;;;;;;;;;;;;
N8393017F289;Deposit;12-02-22;25-01-24;34420;4,107509848;;;;447,012987;447,012987;0;0;0;0;0;0;0;0;0;0;0
EAD1T64804V3;SWAP;23-05-22;06-10-58;81197;4,323038;;;SMR;1191,013753;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;12,40975088;1054,506494
4XW22617ZO02;Sovereign Bond;04-06-22;11-09-42;92389;1,368800217;Germany;;;1298,699111;14,12028122;14,12028122;14,12028122;14,12028122;14,12028122;14,12028122;14,12028122;1199,857143;0;0;0;0
5Q249080V1J8;Corporate Bond;02-10-21;22-04-50;70919;2,789883049;Companero;;;1018,57618;10,83891181;10,83891181;10,83891181;10,83891181;10,83891181;10,83891181;10,83891181;10,83891181;10,83891181;921,025974;0;0
901865UG00I2;CORPORATE_BOND;01-01-21;03-12-59;88208;1,875227511;Corporata;;;1293,852496;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;13,4812777;1145,558442
DVAC45G60187;SWAP;05-09-21;24-10-55;16755;3,849095159;;;CPL;243,2049221;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;2,560751949;217,5974026;0
T92DVDNWU8E7;swap;29-01-21;01-11-44;96355;2,756334867;;;CPL;1369,175038;14,72642519;14,72642519;14,72642519;14,72642519;14,72642519;14,72642519;14,72642519;14,72642519;1251,363636;0;0;0
883721633GB3;Equity;23-11-22;;;;;Companero;;;;;;;;;;;;;;
339448OSN943;DEPOSIT;22-05-21;25-11-23;26995;1,0180577;;;;350,5844156;350,5844156;0;0;0;0;0;0;0;0;0;0;0
UV011E0K7165;Sovereign Bond;05-07-21;31-01-29;21787;3,029980482;France;;;299,5971426;3,329818126;3,329818126;3,329818126;3,329818126;3,329818126;282,9480519;0;0;0;0;0;0
01228JD03NI3;Sovereign Bond;03-06-23;22-10-35;30606;2,715476713;Germany;;;425,5465442;4,677670793;4,677670793;4,677670793;4,677670793;4,677670793;4,677670793;397,4805195;0;0;0;0;0
UL64092E8ZNT;SOVEREIGN_BOND;26-06-21;05-07-33;92321;3,826311309;Italy;;;1269,523468;14,10988843;14,10988843;14,10988843;14,10988843;14,10988843;1198,974026;0;0;0;0;0;0
7UTT28C5N658;Swap;18-03-22;11-08-47;42666;4,047429685;;;SMR;606,270792;6,52086199;6,52086199;6,52086199;6,52086199;6,52086199;6,52086199;6,52086199;6,52086199;554,1038961;0;0;0
C738898D700O;CORPORATE_BOND;03-01-23;18-10-48;86660;2,678300827;Firmea;;;1244,656746;13,24468898;13,24468898;13,24468898;13,24468898;13,24468898;13,24468898;13,24468898;13,24468898;13,24468898;1125,454545;0;0
O318MM104C67;EQUITY;03-06-22;;;;;Companero;;;;;;;;;;;;;;
14XVAE81M0BX;SWAP;28-03-22;07-11-26;94649;1,63552106;;;EBJ;1272,604858;14,46568852;14,46568852;14,46568852;1229,207792;0;0;0;0;0;0;0;0
MM4I531X29S0;EQUITY;25-07-21;;;;;Firmea;;;;;;;;;;;;;;
62VS2Z6Q9EN0;Equity;08-04-22;;;;;Companero;;;;;;;;;;;;;;
X2S91QTM8PCB;SOVEREIGN_BOND;15-06-21;02-02-34;31251;3,055380348;France;;;434,5146394;4,776249427;4,776249427;4,776249427;4,776249427;4,776249427;4,776249427;405,8571429;0;0;0;0;0
706NRL41Y0J9;Swap;22-10-21;10-12-39;52319;4,452538393;;;SMR;735,4407863;7,996179123;7,996179123;7,996179123;7,996179123;7,996179123;7,996179123;7,996179123;679,4675325;0;0;0;0
38T88VY3IN11;Swap;31-10-21;16-04-41;28119;3,941669193;;;EBJ;395,2648076;4,297569922;4,297569922;4,297569922;4,297569922;4,297569922;4,297569922;4,297569922;365,1818182;0;0;0;0
5O6ZS153M65W;Deposit;29-11-22;02-01-24;31544;2,39035627;;;;409,6623377;409,6623377;0;0;0;0;0;0;0;0;0;0;0
8B872921770H;CORPORATE_BOND;15-11-22;13-03-26;96910;3,50781518;Firmea;;;1288,193926;14,81124866;14,81124866;1258,571429;0;0;0;0;0;0;0;0;0
89K4M628M1E8;Corporate Bond;06-05-23;10-07-56;39108;4,070202535;Corporata;;;567,6668513;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;5,977074736;507,8961039;0
09ET33V9QEC1;Corporate Bond;07-12-20;17-08-35;31258;3,449780166;Corporata;;;434,6119676;4,777319273;4,777319273;4,777319273;4,777319273;4,777319273;4,777319273;405,9480519;0;0;0;0;0
7BOVHV2L4530;Deposit;27-04-22;03-11-23;25080;3,715446845;;;;325,7142857;325,7142857;0;0;0;0;0;0;0;0;0;0;0
05FG42FRLW37;Corporate Bond;15-05-23;01-08-48;44057;3,64559979;Corporata;;;632,7699316;6,733455601;6,733455601;6,733455601;6,733455601;6,733455601;6,733455601;6,733455601;6,733455601;6,733455601;572,1688312;0;0
NS4S31100126;EQUITY;05-04-23;;;;;Corporata;;;;;;;;;;;;;;
N5F5QKY4WG75;CORPORATE_BOND;24-01-21;05-10-24;83814;2,853708906;Offcesoft;;;1101,303227;12,80972031;1088,493506;0;0;0;0;0;0;0;0;0;0
OH26SFB39W23;Deposit;29-09-21;22-12-23;32669;3,100352293;;;;424,2727273;424,2727273;0;0;0;0;0;0;0;0;0;0;0
15HN5N91S83X;SOVEREIGN_BOND;08-07-23;21-11-35;33041;1,314208495;Italy;;;459,4028415;5,04982424;5,04982424;5,04982424;5,04982424;5,04982424;5,04982424;429,1038961;0;0;0;0;0
YNV6OV67R8M5;Equity;02-07-23;;;;;Firmea;;;;;;;;;;;;;;
81PDX1ODVX4G;DEPOSIT;31-12-20;15-12-23;39512;3,263381968;;;;513,1428571;513,1428571;0;0;0;0;0;0;0;0;0;0;0
T0P186K95965;Sovereign Bond;01-02-22;22-09-47;50958;2,053135489;Italy;;;724,0975723;7,788170564;7,788170564;7,788170564;7,788170564;7,788170564;7,788170564;7,788170564;7,788170564;661,7922078;0;0;0
P4I6L6L49I87;CORPORATE_BOND;18-01-22;20-12-25;86525;4,062349446;Companero;;;1150,149411;13,22405624;13,22405624;1123,701299;0;0;0;0;0;0;0;0;0
9324932AK530;SOVEREIGN_BOND;25-09-21;10-10-61;52731;2,815975908;France;;;773,4688008;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;8,05914718;684,8181818
2871SJ43JB28;EQUITY;07-11-22;;;;;Corporata;;;;;;;;;;;;;;
975GY0WM385H;swap;27-05-21;03-03-57;77920;3,295349959;;;CPL;1131,037155;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;11,90891029;1011,948052;0
HJ37J9D0Q532;CORPORATE_BOND;07-12-20;23-05-35;28231;1,713880807;Corporata;;;392,5244883;4,314687452;4,314687452;4,314687452;4,314687452;4,314687452;4,314687452;366,6363636;0;0;0;0;0
R1738767P5Q8;Swap;25-03-21;06-04-47;58594;2,124469562;;;KLO;832,6027935;8,955219318;8,955219318;8,955219318;8,955219318;8,955219318;8,955219318;8,955219318;8,955219318;760,961039;0;0;0
